CustomerID,Recency,Frequency,Monetary,TotalItems,AvgRevenuePerTransaction,UniqueProducts,LifespanDays,TotalTransactions,Cluster,Segment
12827,5,3,430.15000000000003,197,17.206000000000003,19,38,25,0,Low Engagement
12828,2,6,1018.71,494,18.19125,46,127,56,0,Low Engagement
12829,336,2,293.0,376,26.636363636363637,9,23,11,1,Regular Customers
12830,37,5,3138.48,4536,116.24,10,134,27,3,VIP Customers
12831,261,1,215.05,135,23.894444444444446,9,0,9,1,Regular Customers
12832,31,2,383.03,195,14.186296296296295,27,65,27,0,Low Engagement
12833,144,1,417.38,156,17.390833333333333,24,0,24,1,Regular Customers
12834,282,1,312.38,110,17.354444444444443,18,0,18,1,Regular Customers
12836,58,4,2610.36,1062,15.002068965517243,148,252,174,2,Loyal Customers
12837,172,1,134.1,24,11.174999999999999,12,0,12,1,Regular Customers
12838,33,2,671.95,355,5.599583333333333,115,340,120,0,Low Engagement
12839,2,14,5591.42,3807,17.80707006369427,95,364,314,2,Loyal Customers
12840,143,4,2726.77,1511,24.13070796460177,67,82,113,0,Low Engagement
12841,4,25,3991.58,2720,9.641497584541062,229,367,414,2,Loyal Customers
12842,69,2,1118.99,547,32.9114705882353,34,238,34,0,Low Engagement
12843,65,8,1702.26,781,16.526796116504855,69,198,103,0,Low Engagement
12844,28,2,325.96000000000004,125,6.268461538461539,47,101,52,0,Low Engagement
12845,266,3,145.29000000000002,60,5.588076923076924,25,22,26,1,Regular Customers
12847,21,1,843.64,873,10.043333333333333,72,0,84,0,Low Engagement
12849,30,2,992.65,579,21.579347826086956,46,237,46,0,Low Engagement
12851,96,1,131.81,106,2.8044680851063832,43,0,47,1,Regular Customers
12852,294,1,311.55,149,18.326470588235296,17,0,17,1,Regular Customers
12853,134,6,1957.1000000000001,800,25.09102564102564,66,181,78,0,Low Engagement
12854,78,3,1316.25,626,12.075688073394495,95,239,109,0,Low Engagement
12855,372,1,38.1,30,12.700000000000001,3,0,3,1,Regular Customers
12856,7,6,2170.78,1076,6.98,155,55,311,2,Loyal Customers
12857,210,2,1106.4,343,24.05217391304348,37,91,46,0,Low Engagement
12863,51,1,181.2,148,45.3,4,0,4,1,Regular Customers
12864,137,1,147.12,216,49.04,3,0,3,1,Regular Customers
12865,25,2,1568.23,925,16.507684210526318,86,97,95,0,Low Engagement
12866,282,1,499.12,167,19.9648,25,0,25,1,Regular Customers
12867,25,7,4009.34,4284,7.50812734082397,240,333,534,2,Loyal Customers
12868,185,6,1607.0600000000002,928,15.0192523364486,72,187,107,0,Low Engagement
12871,83,2,380.64,200,34.60363636363636,8,123,11,1,Regular Customers
12872,326,2,599.97,319,9.090454545454547,58,38,66,1,Regular Customers
12873,281,1,374.0,128,93.5,4,0,4,3,VIP Customers
12875,142,1,49.470000000000006,291,49.470000000000006,1,0,1,1,Regular Customers
12876,57,2,2053.02,1930,24.735180722891567,66,138,83,0,Low Engagement
12877,3,12,1535.77,1178,9.972532467532467,100,354,154,2,Loyal Customers
12878,235,2,854.99,547,18.191276595744682,38,29,47,1,Regular Customers
12879,44,3,573.22,370,57.322,7,47,10,3,VIP Customers
12881,275,1,298.0,21,42.57142857142857,7,0,7,1,Regular Customers
12882,8,2,1179.84,206,98.32,12,24,12,3,VIP Customers
12883,24,4,703.47,196,16.749285714285715,39,64,42,0,Low Engagement
12884,87,1,309.05,43,44.15,7,0,7,1,Regular Customers
12885,62,3,1175.22,655,16.552394366197184,66,60,71,0,Low Engagement
12886,67,2,1378.4,770,16.809756097560978,75,151,82,0,Low Engagement
12888,213,2,354.12,76,70.824,4,41,5,3,VIP Customers
12890,23,1,376.71999999999997,256,4.768607594936708,78,0,79,0,Low Engagement
12891,185,2,127.0,350,63.5,1,107,2,3,VIP Customers
12893,30,1,176.55,90,5.695161290322581,27,0,31,1,Regular Customers
12895,41,2,372.8,210,16.945454545454545,22,44,22,1,Regular Customers
12897,204,2,216.5,110,54.125,3,97,4,1,Regular Customers
12901,9,18,3605.16,3512,39.186521739130434,29,260,92,2,Loyal Customers
12902,264,1,138.68,66,13.868,10,0,10,1,Regular Customers
12904,17,2,496.06,294,6.986760563380281,59,154,71,0,Low Engagement
12906,11,5,2559.81,1653,41.28725806451613,54,66,62,0,Low Engagement
12909,39,5,1888.67,1278,20.985222222222223,78,213,90,0,Low Engagement
12910,22,8,3075.04,1692,41.00053333333333,48,218,75,2,Loyal Customers
12912,2,5,1662.3,670,69.2625,17,37,24,3,VIP Customers
12913,4,5,2075.63,1259,43.24229166666667,37,363,48,0,Low Engagement
12915,148,2,363.65,93,16.529545454545453,19,223,22,1,Regular Customers
12916,138,4,2944.95,1083,28.59174757281553,53,181,103,0,Low Engagement
12919,7,6,1335.19,673,26.7038,34,161,50,0,Low Engagement
12920,16,1,162.78,128,6.028888888888889,27,0,27,1,Regular Customers
12921,8,37,16587.09,9526,23.037625,233,364,720,2,Loyal Customers
12922,160,1,405.38,370,14.477857142857143,28,0,28,1,Regular Customers
12923,63,1,171.57,67,6.354444444444444,27,0,27,1,Regular Customers
12924,87,4,925.75,480,31.92241379310345,21,239,29,0,Low Engagement
12925,4,2,694.05,541,15.423333333333332,42,70,45,0,Low Engagement
12928,34,5,2062.7000000000003,1472,24.555952380952384,59,323,84,0,Low Engagement
12929,311,1,117.85,37,14.73125,8,0,8,1,Regular Customers
12930,77,2,415.8,252,16.632,20,93,25,1,Regular Customers
12931,29,8,1383.92,1168,86.495,12,327,16,3,VIP Customers
12933,23,3,607.53,499,5.7314150943396225,102,259,106,0,Low Engagement
12935,1,7,2160.7,1853,16.749612403100773,80,317,129,2,Loyal Customers
12936,16,4,1063.9,559,17.15967741935484,56,61,62,0,Low Engagement
12937,14,4,1504.27,1007,12.535583333333333,81,252,120,0,Low Engagement
12938,25,1,114.14,140,12.682222222222222,9,0,9,1,Regular Customers
12939,63,8,2963.76,2008,118.55040000000001,15,270,25,3,VIP Customers
12940,54,2,899.69,404,9.371770833333334,87,33,96,0,Low Engagement
12942,130,3,675.6,198,9.651428571428571,68,234,70,0,Low Engagement
12944,35,2,604.51,289,20.150333333333332,29,319,30,0,Low Engagement
12945,287,1,462.95,165,20.128260869565217,23,0,23,1,Regular Customers
12947,143,6,1603.99,1165,16.535979381443298,83,229,97,0,Low Engagement
12948,15,7,2064.95,1080,17.801293103448273,82,248,116,2,Loyal Customers
12949,30,8,4167.22,2381,19.382418604651164,166,221,215,2,Loyal Customers
12950,1,3,1843.0,1380,80.1304347826087,13,21,23,3,VIP Customers
12951,8,6,1064.07,503,16.89,53,322,63,0,Low Engagement
12952,5,4,1387.79,653,17.566962025316457,64,72,79,0,Low Engagement
12953,9,1,329.85,84,19.40294117647059,17,0,17,1,Regular Customers
12955,0,11,4757.16,3664,26.428666666666665,81,266,180,2,Loyal Customers
12956,305,1,108.07,34,5.687894736842105,19,0,19,1,Regular Customers
12957,9,8,4017.54,2549,16.880420168067225,208,329,238,2,Loyal Customers
12962,6,2,266.39,129,16.649375,15,106,16,1,Regular Customers
12963,7,8,1856.63,881,19.54347368421053,75,357,95,2,Loyal Customers
12965,88,1,769.8100000000001,282,7.1278703703703705,108,0,108,0,Low Engagement
12966,9,1,160.18,75,16.018,10,0,10,1,Regular Customers
12967,357,2,1456.9,390,80.9388888888889,18,13,18,3,VIP Customers
12968,111,1,135.95,73,27.189999999999998,5,0,5,1,Regular Customers
12970,6,4,405.47,268,3.1431782945736435,116,315,129,0,Low Engagement
12971,3,85,10554.76,9152,34.94953642384106,93,368,302,2,Loyal Customers
12974,197,1,144.8,24,18.1,8,0,8,1,Regular Customers
12976,211,1,738.6,561,33.57272727272727,22,0,22,1,Regular Customers
12977,155,1,39.239999999999995,12,4.359999999999999,9,0,9,1,Regular Customers
12980,176,6,1212.48,408,134.72,4,181,9,3,VIP Customers
12981,29,2,372.21999999999997,242,18.610999999999997,12,103,20,0,Low Engagement
12982,242,1,390.54,288,13.947857142857144,28,0,28,1,Regular Customers
12984,18,1,97.5,26,24.375,4,0,4,1,Regular Customers
12985,0,2,1239.38,1533,16.30763157894737,73,27,76,0,Low Engagement
12987,73,2,558.7,219,19.95357142857143,27,124,28,0,Low Engagement
12988,291,1,505.82,126,6.094216867469879,75,0,83,1,Regular Customers
12989,2,12,3128.51,1087,57.93537037037037,39,361,54,2,Loyal Customers
12990,30,3,409.5,200,31.5,8,278,13,0,Low Engagement
12991,22,2,503.76,405,16.25032258064516,31,89,31,0,Low Engagement
12993,22,4,414.76,240,15.361481481481482,26,275,27,0,Low Engagement
12994,3,3,974.4200000000001,459,15.97409836065574,52,264,61,0,Low Engagement
12995,84,1,211.32,108,70.44,3,0,3,3,VIP Customers
12997,21,4,1226.89,664,20.794745762711866,45,294,59,0,Low Engagement
12999,195,3,455.88,342,16.28142857142857,25,49,28,1,Regular Customers
13000,106,3,534.85,379,17.253225806451614,30,258,31,0,Low Engagement
13001,3,13,7192.25,4316,22.062116564417177,166,322,326,2,Loyal Customers
13002,317,1,120.94999999999999,73,17.27857142857143,7,0,7,1,Regular Customers
13003,105,3,149.05,103,24.84166666666667,4,109,6,1,Regular Customers
13004,11,18,5655.91,4822,13.999777227722772,277,346,404,2,Loyal Customers
13005,173,2,513.7,172,19.75769230769231,21,72,26,1,Regular Customers
13006,55,1,81.57,55,20.3925,4,0,4,1,Regular Customers
13008,322,1,229.46999999999997,175,16.390714285714285,14,0,14,1,Regular Customers
13011,371,1,50.550000000000004,13,16.85,3,0,3,1,Regular Customers
13012,8,8,1646.8400000000001,820,18.71409090909091,67,285,88,0,Low Engagement
13013,0,13,4810.9400000000005,2224,21.967762557077627,155,370,219,2,Loyal Customers
13014,10,10,3466.2799999999997,905,31.800733944954125,67,270,109,2,Loyal Customers
13015,52,5,3044.64,1608,17.497931034482757,155,195,174,2,Loyal Customers
13016,72,3,789.89,527,16.806170212765956,39,49,47,0,Low Engagement
13018,15,28,7277.7,5435,15.890174672489083,313,279,458,2,Loyal Customers
13021,3,9,2616.38,1352,19.97236641221374,101,354,131,2,Loyal Customers
13023,63,2,599.9,280,15.786842105263156,35,65,38,0,Low Engagement
13026,0,5,975.36,1620,24.384,32,274,40,0,Low Engagement
13027,113,6,2208.0,5520,169.84615384615384,6,240,13,3,VIP Customers
13028,22,2,661.3199999999999,798,14.695999999999998,40,22,45,0,Low Engagement
13029,30,2,116.5,74,16.642857142857142,7,107,7,1,Regular Customers
13030,10,2,752.4399999999999,348,8.178695652173912,76,356,92,0,Low Engagement
13032,51,2,1010.18,375,14.227887323943662,55,34,71,0,Low Engagement
13033,356,1,190.55,83,17.322727272727274,11,0,11,1,Regular Customers
13034,54,2,642.77,369,17.372162162162162,37,314,37,0,Low Engagement
13035,73,2,921.88,644,34.1437037037037,23,186,27,0,Low Engagement
13037,137,3,881.07,431,18.355625,44,118,48,0,Low Engagement
13038,79,3,908.46,360,32.445,24,210,28,0,Low Engagement
13040,8,2,676.99,355,15.743953488372092,38,24,43,0,Low Engagement
13043,272,1,516.42,254,39.72461538461538,13,0,13,1,Regular Customers
13044,290,1,560.47,429,16.983939393939394,33,0,33,1,Regular Customers
13045,98,1,305.28000000000003,221,16.96,18,0,18,1,Regular Customers
13046,30,2,629.31,264,17.980285714285714,33,235,35,0,Low Engagement
13047,56,9,3232.59,1390,18.9040350877193,105,317,171,2,Loyal Customers
13048,13,4,1819.41,1228,13.477111111111112,77,312,135,0,Low Engagement
13049,63,2,656.6800000000001,268,46.90571428571429,14,253,14,0,Low Engagement
13050,14,17,5833.11,3747,14.510223880597014,245,351,402,2,Loyal Customers
13052,211,1,348.15000000000003,222,19.34166666666667,18,0,18,1,Regular Customers
13055,77,3,1214.41,894,15.979078947368421,74,135,76,0,Low Engagement
13058,24,3,271.40000000000003,52,33.925000000000004,5,127,8,1,Regular Customers
13059,249,1,183.4,35,22.925,8,0,8,1,Regular Customers
13060,253,1,307.53,123,20.502,15,0,15,1,Regular Customers
13061,71,1,248.61,107,24.861,10,0,10,1,Regular Customers
13062,190,1,346.98,343,31.543636363636367,11,0,11,1,Regular Customers
13064,12,4,1105.59,514,16.258676470588235,51,314,68,0,Low Engagement
13065,372,1,205.86,74,14.704285714285716,14,0,14,1,Regular Customers
13066,23,2,470.8,322,9.808333333333334,48,7,48,0,Low Engagement
13067,81,1,115.46000000000001,32,7.697333333333334,14,0,15,1,Regular Customers
13068,9,2,344.0,200,172.0,1,309,2,3,VIP Customers
13069,0,24,4186.64,4433,9.897494089834517,281,368,423,2,Loyal Customers
13070,191,1,228.8,110,25.422222222222224,9,0,9,1,Regular Customers
13072,266,1,177.15,69,25.307142857142857,7,0,7,1,Regular Customers
13075,129,1,919.61,485,41.80045454545455,22,0,22,1,Regular Customers
13077,0,4,728.02,862,6.558738738738739,99,365,111,0,Low Engagement
13078,2,26,11710.34,4962,33.08005649717514,93,363,354,2,Loyal Customers
13079,3,5,220.10000000000002,62,36.68333333333334,2,136,6,1,Regular Customers
13080,178,1,58.08,120,9.68,6,0,6,1,Regular Customers
13081,11,11,27922.38,18968,27.321311154598828,502,359,1022,2,Loyal Customers
13082,125,9,2062.63,2464,29.46614285714286,61,212,70,2,Loyal Customers
13083,3,2,303.75,187,16.875,15,71,18,1,Regular Customers
13085,157,2,416.08000000000004,216,18.912727272727274,17,137,22,1,Regular Customers
13089,2,94,53488.24,28729,29.781870824053453,636,365,1796,2,Loyal Customers
13090,8,13,4962.06,1702,35.191914893617025,95,364,141,2,Loyal Customers
13091,27,1,345.82,466,16.467619047619046,21,0,21,1,Regular Customers
13092,70,5,477.83,279,19.1132,19,288,25,0,Low Engagement
13093,275,8,6897.47,3733,44.499806451612905,95,97,155,2,Loyal Customers
13094,20,12,1927.3200000000002,1716,80.305,4,347,24,2,Loyal Customers
13095,70,1,74.39999999999999,144,12.399999999999999,6,0,6,1,Regular Customers
13097,32,10,6003.22,2360,14.259429928741094,214,327,421,2,Loyal Customers
13098,0,28,25215.72,14696,45.02807142857143,155,316,560,2,Loyal Customers
13101,233,1,101.19,113,12.64875,8,0,8,1,Regular Customers
13102,0,24,6166.33,4060,20.35092409240924,140,363,303,2,Loyal Customers
13103,39,1,243.94,82,30.4925,8,0,8,1,Regular Customers
13104,2,6,1098.48,504,54.924,14,351,20,0,Low Engagement
13106,132,1,76.5,18,76.5,1,0,1,3,VIP Customers
13107,43,4,1531.6200000000001,1293,26.407241379310346,54,289,58,0,Low Engagement
13108,372,1,350.06,298,35.006,10,0,10,1,Regular Customers
13109,59,2,786.54,520,16.734893617021275,41,97,47,0,Low Engagement
13110,30,7,1488.67,388,10.266689655172414,109,279,145,0,Low Engagement
13113,0,24,6766.36,2091,37.177802197802194,95,365,182,2,Loyal Customers
13115,11,4,2294.78,1567,19.12316666666667,88,172,120,0,Low Engagement
13116,137,1,501.14,291,16.704666666666665,30,0,30,1,Regular Customers
13117,21,8,984.91,945,12.959342105263158,66,350,76,0,Low Engagement
13118,19,5,1197.81,410,15.162151898734177,68,269,79,0,Low Engagement
13120,238,1,30.599999999999998,12,30.599999999999998,1,0,1,1,Regular Customers
13121,268,1,283.73,252,5.674600000000001,50,0,50,1,Regular Customers
13122,93,2,922.39,585,16.77072727272727,54,146,55,0,Low Engagement
13124,89,3,3756.33,2119,16.920405405405404,185,269,222,2,Loyal Customers
13126,4,8,2099.64,2143,14.997428571428571,124,361,140,2,Loyal Customers
13127,77,1,259.17,127,17.278000000000002,15,0,15,1,Regular Customers
13130,93,1,64.0,32,32.0,2,0,2,1,Regular Customers
13131,22,3,1073.3,447,24.393181818181816,30,164,44,0,Low Engagement
13132,261,1,77.3,20,25.766666666666666,3,0,3,1,Regular Customers
13133,273,2,109.8,32,15.685714285714285,7,30,7,1,Regular Customers
13134,85,4,1793.58,1059,18.301836734693875,94,154,98,0,Low Engagement
13136,55,5,2607.61,1328,20.53236220472441,94,156,127,0,Low Engagement
13137,10,8,3603.29,2204,5.244963609898107,345,298,687,2,Loyal Customers
13138,21,6,962.39,473,15.276031746031746,31,350,63,0,Low Engagement
13139,15,7,5064.94,2425,29.79376470588235,132,243,170,2,Loyal Customers
13140,107,3,422.47,185,9.388222222222224,40,258,45,0,Low Engagement
13141,84,5,2388.75,1548,17.694444444444443,113,230,135,2,Loyal Customers
13142,18,1,307.09,258,13.351739130434781,23,0,23,1,Regular Customers
13144,332,1,110.95,21,36.983333333333334,3,0,3,1,Regular Customers
13145,39,3,323.52000000000004,144,64.70400000000001,4,87,5,3,VIP Customers
13146,25,1,228.91,154,13.465294117647058,16,0,17,1,Regular Customers
13147,42,2,237.60000000000002,48,118.80000000000001,1,56,2,3,VIP Customers
13148,28,12,3683.26,1965,11.805320512820513,231,335,312,2,Loyal Customers
13149,13,4,1676.06,1280,19.48906976744186,76,274,86,0,Low Engagement
13151,295,1,1257.8700000000001,363,16.998243243243245,73,0,74,1,Regular Customers
13153,5,1,486.22,418,32.41466666666667,15,0,15,1,Regular Customers
13155,32,4,971.76,497,11.432470588235294,67,335,85,0,Low Engagement
13157,48,4,1741.22,1439,20.014022988505747,69,248,87,0,Low Engagement
13158,94,4,1201.06,784,15.203291139240505,59,224,79,0,Low Engagement
13159,8,4,1429.35,1058,11.911249999999999,114,106,120,0,Low Engagement
13160,21,1,91.8,56,22.95,4,0,4,1,Regular Customers
13161,312,1,112.75,29,14.09375,8,0,8,1,Regular Customers
13162,121,4,1688.29,1713,21.370759493670885,74,212,79,0,Low Engagement
13165,45,2,1021.48,1376,24.32095238095238,40,305,42,0,Low Engagement
13166,282,1,417.2,216,10.175609756097561,39,0,41,1,Regular Customers
13167,18,4,779.33,773,12.17703125,50,125,64,0,Low Engagement
13168,35,4,1299.59,670,10.314206349206348,102,281,126,0,Low Engagement
13169,63,2,712.88,272,54.83692307692308,11,188,13,0,Low Engagement
13170,26,1,108.81,141,3.6270000000000002,29,0,30,1,Regular Customers
13171,21,3,468.41,229,10.182826086956522,37,277,46,0,Low Engagement
13173,3,2,353.65,277,8.224418604651163,41,363,43,0,Low Engagement
13174,15,3,2738.82,1351,9.379520547945207,227,352,292,2,Loyal Customers
13176,45,1,481.49,448,7.186417910447761,66,0,67,0,Low Engagement
13177,64,1,282.45,91,16.61470588235294,17,0,17,1,Regular Customers
13178,25,11,5725.47,3570,21.60554716981132,95,334,265,2,Loyal Customers
13182,44,1,121.18,201,11.016363636363637,11,0,11,1,Regular Customers
13183,7,9,3957.78,2208,42.10404255319149,51,326,94,2,Loyal Customers
13184,14,10,1667.95,1661,9.370505617977528,137,275,178,2,Loyal Customers
13185,267,1,71.4,12,71.4,1,0,1,3,VIP Customers
13186,39,3,1575.89,820,19.947974683544306,69,89,79,0,Low Engagement
13187,336,1,236.02,95,6.378918918918919,37,0,37,1,Regular Customers
13188,10,1,114.60000000000001,25,57.300000000000004,2,0,2,1,Regular Customers
13189,18,2,260.68,842,8.988965517241379,29,96,29,0,Low Engagement
13192,94,2,911.94,595,14.475238095238096,57,109,63,0,Low Engagement
13193,60,1,112.08,46,4.4832,22,0,25,1,Regular Customers
13194,135,1,60.7,26,20.233333333333334,3,0,3,1,Regular Customers
13196,10,4,1797.78,1224,16.343454545454545,97,250,110,0,Low Engagement
13198,9,6,3401.2400000000002,2648,15.049734513274338,199,351,226,2,Loyal Customers
13199,3,35,7339.96,5079,67.33908256880734,43,363,109,2,Loyal Customers
13200,18,4,870.09,516,18.915,42,107,46,0,Low Engagement
13203,9,4,869.46,800,15.253684210526316,56,232,57,0,Low Engagement
13207,14,2,250.26000000000002,130,31.282500000000002,7,135,8,1,Regular Customers
13208,58,5,1193.17,767,8.172397260273973,123,249,146,0,Low Engagement
13209,29,8,5891.61,4253,18.35392523364486,255,331,321,2,Loyal Customers
13210,93,1,353.48,316,16.067272727272726,22,0,22,1,Regular Customers
13211,9,3,687.42,674,12.970188679245283,45,350,53,0,Low Engagement
13212,19,3,786.83,309,5.580354609929079,128,41,141,0,Low Engagement
13213,56,5,1520.58,1360,16.895333333333333,82,142,90,0,Low Engagement
13216,267,1,333.74,297,66.748,5,0,5,3,VIP Customers
13217,121,3,294.94,166,98.31333333333333,3,34,3,3,VIP Customers
13218,126,1,62.63999999999999,88,12.527999999999999,5,0,5,1,Regular Customers
13220,77,4,819.2900000000001,196,39.01380952380953,18,158,21,0,Low Engagement
13221,239,2,844.86,243,12.997846153846154,61,119,65,0,Low Engagement
13223,199,2,163.20000000000002,88,32.64,5,31,5,1,Regular Customers
13224,59,2,2152.95,1515,20.121028037383176,100,91,107,0,Low Engagement
13225,2,6,3151.52,1912,143.2509090909091,14,334,22,3,VIP Customers
13226,272,1,108.21000000000001,80,6.7631250000000005,16,0,16,1,Regular Customers
13227,201,1,257.7,99,28.633333333333333,9,0,9,1,Regular Customers
13228,80,1,358.0,200,179.0,2,0,2,3,VIP Customers
