CustomerID,LastPurchaseDate,UniquePurchaseDays,TotalOrders,TotalRevenue,TotalQuantity,Recency,Frequency,Monetary,AverageOrderValue,PurchaseFrequency,CLV,AverageBasketSize
12684,2011-12-02 09:53:00,6,6,2035,1973,8,6,2035,339.1666666666667,1.0,4070.0,328.8333333333333
12685,2011-11-11 13:46:00,6,6,2511,1507,28,6,2511,418.5,1.0,5022.0,251.16666666666666
12686,2010-12-03 09:51:00,1,1,70,106,372,1,70,70.0,1.0,840.0,106.0
12688,2011-08-18 08:49:00,1,1,4802,3028,114,1,4802,4802.0,1.0,57624.0,3028.0
12689,2011-11-14 08:31:00,2,2,1109,622,26,2,1109,554.5,1.0,6654.0,311.0
12690,2011-05-18 09:09:00,1,1,327,103,206,1,327,327.0,1.0,3924.0,103.0
12691,2011-11-11 16:49:00,5,5,917,388,28,5,917,183.4,1.0,2200.8,77.6
12693,2011-08-04 17:51:00,4,4,691,247,127,4,691,172.75,1.0,2073.0,61.75
12694,2011-09-30 13:06:00,2,2,749,503,70,2,749,374.5,1.0,4494.0,251.5
12695,2011-12-02 13:22:00,4,4,567,220,7,4,567,141.75,1.0,1701.0,55.0
12697,2011-11-11 08:47:00,3,3,737,503,29,3,737,245.66666666666666,1.0,2948.0,167.66666666666666
12700,2011-12-02 10:47:00,4,4,4418,2944,8,4,4418,1104.5,1.0,13254.0,736.0
12701,2011-09-21 10:47:00,2,2,697,674,80,2,697,348.5,1.0,4182.0,337.0
12702,2011-11-20 10:36:00,1,1,196,52,20,1,196,196.0,1.0,2352.0,52.0
12703,2011-09-29 17:52:00,1,1,257,163,71,1,257,257.0,1.0,3084.0,163.0
12704,2011-12-02 13:15:00,8,8,1695,991,7,8,1695,211.875,1.0,2542.5,123.875
12705,2011-11-24 13:17:00,8,8,6253,3970,15,8,6253,781.625,1.0,9379.5,496.25
12707,2011-02-21 08:38:00,1,1,591,256,292,1,591,591.0,1.0,7092.0,256.0
12708,2011-11-10 09:52:00,10,10,2375,1292,30,10,2375,237.5,1.0,2850.0,129.2
12709,2011-11-24 15:38:00,15,15,9377,3919,15,15,9377,625.1333333333333,1.0,7501.6,261.26666666666665
12710,2011-09-04 12:00:00,3,3,995,844,97,3,995,331.6666666666667,1.0,3980.0,281.3333333333333
12712,2011-11-11 08:19:00,13,13,3875,1036,29,13,3875,298.0769230769231,1.0,3576.923076923077,79.6923076923077
12713,2011-12-09 12:16:00,1,1,780,505,1,1,780,780.0,1.0,9360.0,505.0
12714,2011-11-30 15:43:00,5,5,4186,3046,9,5,4186,837.2,1.0,10046.400000000001,609.2
12715,2011-08-25 15:22:00,1,1,262,195,106,1,262,262.0,1.0,3144.0,195.0
12716,2011-12-06 08:55:00,2,2,931,703,4,2,931,465.5,1.0,5586.0,351.5
12717,2011-07-11 14:47:00,2,2,807,502,151,2,807,403.5,1.0,4842.0,251.0
12718,2011-09-29 16:38:00,1,1,196,201,71,1,196,196.0,1.0,2352.0,201.0
12719,2011-12-04 13:45:00,2,2,560,370,5,2,560,280.0,1.0,3360.0,185.0
12720,2011-12-07 08:03:00,25,25,4944,4635,3,25,4944,197.76,1.0,2373.12,185.4
12721,2011-11-08 12:13:00,6,6,2307,1944,32,6,2307,384.5,1.0,4614.0,324.0
12722,2011-09-15 14:50:00,4,4,955,565,85,4,955,238.75,1.0,2865.0,141.25
12723,2011-12-06 10:19:00,5,5,672,433,4,5,672,134.4,1.0,1612.8000000000002,86.6
12724,2011-12-04 16:02:00,4,4,897,439,5,4,897,224.25,1.0,2691.0,109.75
12725,2010-12-03 15:45:00,1,1,364,162,371,1,364,364.0,1.0,4368.0,162.0
12726,2011-11-11 13:35:00,7,7,2373,3132,28,7,2373,339.0,1.0,4068.0,447.42857142857144
12727,2011-11-29 11:46:00,7,7,3388,2068,11,7,3388,484.0,1.0,5808.0,295.42857142857144
12728,2011-09-29 15:31:00,4,4,708,413,71,4,708,177.0,1.0,2124.0,103.25
12729,2011-08-18 11:40:00,1,1,404,231,114,1,404,404.0,1.0,4848.0,231.0
12731,2011-11-16 11:59:00,12,12,18664,8429,24,12,18664,1555.3333333333333,1.0,18664.0,702.4166666666666
12732,2011-06-13 11:33:00,1,1,213,110,180,1,213,213.0,1.0,2556.0,110.0
12733,2011-04-19 16:19:00,1,1,372,137,234,1,372,372.0,1.0,4464.0,137.0
12734,2010-12-22 12:47:00,1,1,108,88,353,1,108,108.0,1.0,1296.0,88.0
12735,2011-01-28 13:37:00,2,2,666,363,315,2,666,333.0,1.0,3996.0,181.5
12736,2011-01-11 07:57:00,1,1,142,168,333,1,142,142.0,1.0,1704.0,168.0
12738,2010-12-02 18:27:00,1,1,134,147,372,1,134,134.0,1.0,1608.0,147.0
12739,2011-09-01 17:45:00,1,1,956,485,99,1,956,956.0,1.0,11472.0,485.0
12740,2011-10-07 10:44:00,1,1,416,342,64,1,416,416.0,1.0,4992.0,342.0
12743,2011-07-28 16:21:00,2,2,478,319,134,2,478,239.0,1.0,2868.0,159.5
12744,2011-10-14 14:54:00,4,4,9029,5234,56,4,9029,2257.25,1.0,27087.0,1308.5
12747,2011-12-07 14:34:00,11,11,4143,1275,2,11,4143,376.6363636363636,1.0,4519.636363636364,115.9090909090909
12748,2011-12-09 12:20:00,207,206,29864,25511,1,206,29864,144.97087378640776,0.9951690821256038,1731.246376811594,123.83980582524272
12749,2011-12-06 09:56:00,5,5,3995,1471,4,5,3995,799.0,1.0,9588.0,294.2
12750,2011-08-03 09:13:00,1,1,269,137,129,1,269,269.0,1.0,3228.0,137.0
12752,2011-09-19 13:32:00,1,1,4347,2262,81,1,4347,4347.0,1.0,52164.0,2262.0
12753,2011-11-17 10:52:00,6,6,21360,11421,23,6,21360,3560.0,1.0,42720.0,1903.5
12754,2011-04-18 09:00:00,4,3,2980,6481,236,3,2980,993.3333333333334,0.75,8940.0,2160.3333333333335
12755,2011-03-04 12:42:00,2,2,3809,1491,281,2,3809,1904.5,1.0,22854.0,745.5
12756,2011-09-14 09:31:00,1,1,111,144,87,1,111,111.0,1.0,1332.0,144.0
12757,2011-11-24 12:30:00,9,9,4002,2394,16,9,4002,444.6666666666667,1.0,5336.0,266.0
12758,2011-08-15 10:22:00,2,2,2761,2135,117,2,2761,1380.5,1.0,16566.0,1067.5
12759,2011-10-18 14:49:00,3,3,1371,894,52,3,1371,457.0,1.0,5484.0,298.0
12762,2011-12-02 10:23:00,2,2,1672,1220,8,2,1672,836.0,1.0,10032.0,610.0
12763,2011-07-24 14:12:00,2,2,491,316,138,2,491,245.5,1.0,2946.0,158.0
12764,2011-01-27 10:19:00,1,1,1677,386,317,1,1677,1677.0,1.0,20124.0,386.0
12766,2011-12-06 08:46:00,7,7,6311,3627,4,7,6311,901.5714285714286,1.0,10818.857142857143,518.1428571428571
12769,2011-04-15 10:25:00,1,1,1128,356,239,1,1128,1128.0,1.0,13536.0,356.0
12770,2011-05-13 09:33:00,1,1,1348,743,211,1,1348,1348.0,1.0,16176.0,743.0
12772,2011-10-11 09:19:00,1,1,726,551,60,1,726,726.0,1.0,8712.0,551.0
12775,2011-11-22 16:33:00,5,5,1251,870,17,5,1251,250.2,1.0,3002.3999999999996,174.0
12778,2011-11-20 11:30:00,6,6,677,817,20,6,677,112.83333333333333,1.0,1354.0,136.16666666666666
12779,2011-11-02 11:43:00,8,8,3916,2024,38,8,3916,489.5,1.0,5874.0,253.0
12781,2011-10-07 10:37:00,2,2,776,670,64,2,776,388.0,1.0,4656.0,335.0
12782,2011-12-05 09:16:00,5,5,1894,1072,5,5,1894,378.8,1.0,4545.6,214.4
12783,2011-12-07 15:56:00,4,4,1259,611,2,4,1259,314.75,1.0,3777.0,152.75
12784,2011-11-24 12:53:00,1,1,486,298,15,1,486,486.0,1.0,5832.0,298.0
12785,2010-12-10 13:48:00,1,1,249,129,364,1,249,249.0,1.0,2988.0,129.0
12787,2011-11-30 08:44:00,3,3,411,258,10,3,411,137.0,1.0,1644.0,86.0
12789,2011-10-05 13:34:00,1,1,74,3,65,1,74,74.0,1.0,888.0,3.0
12790,2011-05-31 14:14:00,1,1,285,164,192,1,285,285.0,1.0,3420.0,164.0
12791,2010-12-01 11:27:00,1,1,177,96,374,1,177,177.0,1.0,2124.0,96.0
12792,2011-03-28 11:36:00,1,1,336,215,257,1,336,336.0,1.0,4032.0,215.0
12793,2011-01-09 12:12:00,2,2,454,292,335,2,454,227.0,1.0,2724.0,146.0
12794,2011-10-17 14:54:00,2,2,841,592,53,2,841,420.5,1.0,5046.0,296.0
12795,2011-11-21 10:27:00,1,1,313,64,19,1,313,313.0,1.0,3756.0,64.0
12797,2010-12-09 10:55:00,1,1,222,117,366,1,222,222.0,1.0,2664.0,117.0
12798,2011-11-29 15:52:00,3,3,6973,5256,10,3,6973,2324.3333333333335,1.0,27892.0,1752.0
12802,2011-06-06 09:36:00,1,1,390,312,187,1,390,390.0,1.0,4680.0,312.0
12808,2011-11-03 10:05:00,3,3,440,187,37,3,440,146.66666666666666,1.0,1760.0,62.333333333333336
12809,2011-06-15 10:51:00,1,1,393,217,178,1,393,393.0,1.0,4716.0,217.0
12811,2011-03-23 10:55:00,2,2,444,227,262,2,444,222.0,1.0,2664.0,113.5
12812,2011-10-26 09:54:00,1,1,225,164,45,1,225,225.0,1.0,2700.0,164.0
12814,2011-08-30 12:11:00,1,1,85,48,102,1,85,85.0,1.0,1020.0,48.0
12815,2011-07-15 10:21:00,2,2,840,374,148,2,840,420.0,1.0,5040.0,187.0
12816,2011-09-05 12:41:00,2,2,437,125,96,2,437,218.5,1.0,2622.0,62.5
12817,2011-03-03 16:28:00,1,1,125,52,281,1,125,125.0,1.0,1500.0,52.0
12818,2011-03-23 12:06:00,1,1,1177,920,262,1,1177,1177.0,1.0,14124.0,920.0
12820,2011-12-06 15:12:00,4,4,916,722,3,4,916,229.0,1.0,2748.0,180.5
12821,2011-05-09 15:51:00,1,1,90,70,214,1,90,90.0,1.0,1080.0,70.0
12822,2011-09-30 10:04:00,2,2,926,550,71,2,926,463.0,1.0,5556.0,275.0
12823,2011-09-26 07:35:00,5,5,1758,230,75,5,1758,351.6,1.0,4219.200000000001,46.0
12824,2011-10-11 12:49:00,1,1,385,232,60,1,385,385.0,1.0,4620.0,232.0
12826,2011-12-07 10:25:00,7,7,1430,1058,3,7,1430,204.28571428571428,1.0,2451.4285714285716,151.14285714285714
12827,2011-12-04 12:17:00,3,3,417,197,6,3,417,139.0,1.0,1668.0,65.66666666666667
12828,2011-12-07 08:45:00,6,6,990,494,3,6,990,165.0,1.0,1980.0,82.33333333333333
12829,2011-01-07 11:13:00,2,2,286,376,337,2,286,143.0,1.0,1716.0,188.0
12830,2011-11-02 11:54:00,6,6,6792,9848,38,6,6792,1132.0,1.0,13584.0,1641.3333333333333
12831,2011-03-22 13:02:00,1,1,212,135,262,1,212,212.0,1.0,2544.0,135.0
12832,2011-11-07 13:30:00,2,2,374,195,32,2,374,187.0,1.0,2244.0,97.5
12833,2011-07-17 13:46:00,1,1,406,156,145,1,406,406.0,1.0,4872.0,156.0
12834,2011-03-02 09:49:00,1,1,301,110,283,1,301,301.0,1.0,3612.0,110.0
12836,2011-10-11 15:10:00,5,4,2514,1064,59,4,2514,628.5,0.8,6033.6,266.0
12837,2011-06-19 16:07:00,1,1,125,24,173,1,125,125.0,1.0,1500.0,24.0
12838,2011-11-06 12:20:00,2,2,619,359,34,2,619,309.5,1.0,3714.0,179.5
12839,2011-12-07 12:33:00,14,14,5447,3807,3,14,5447,389.07142857142856,1.0,4668.857142857143,271.92857142857144
12840,2011-07-19 09:29:00,4,4,2682,1511,144,4,2682,670.5,1.0,8046.0,377.75
12841,2011-12-05 11:13:00,24,25,3808,2757,5,25,3808,152.32,1.0416666666666667,1904.0,110.28
12842,2011-09-30 15:33:00,2,2,1104,547,70,2,1104,552.0,1.0,6624.0,273.5
12843,2011-10-05 12:09:00,8,8,1643,781,66,8,1643,205.375,1.0,2464.5,97.625
12844,2011-11-10 13:31:00,2,2,294,125,29,2,294,147.0,1.0,1764.0,62.5
12845,2011-03-17 13:34:00,4,4,340,204,267,4,340,85.0,1.0,1020.0,51.0
12847,2011-11-17 13:16:00,1,1,827,909,22,1,827,827.0,1.0,9924.0,909.0
12849,2011-11-08 13:41:00,2,2,1003,605,31,2,1003,501.5,1.0,6018.0,302.5
12851,2011-09-04 12:41:00,1,1,111,109,97,1,111,111.0,1.0,1332.0,109.0
12852,2011-02-18 08:47:00,1,1,301,149,295,1,301,301.0,1.0,3612.0,149.0
12853,2011-07-28 11:29:00,6,6,1926,800,135,6,1926,321.0,1.0,3852.0,133.33333333333334
12854,2011-09-22 12:15:00,3,3,1268,627,79,3,1268,422.6666666666667,1.0,5072.0,209.0
12855,2010-12-02 09:37:00,1,1,37,30,373,1,37,37.0,1.0,444.0,30.0
12856,2011-12-02 10:52:00,6,6,2017,1079,8,6,2017,336.1666666666667,1.0,4034.0,179.83333333333334
12857,2011-05-13 10:20:00,2,2,1084,343,211,2,1084,542.0,1.0,6504.0,171.5
12863,2011-10-18 14:15:00,1,1,520,188,52,1,520,520.0,1.0,6240.0,188.0
12864,2011-07-24 13:03:00,1,1,146,216,138,1,146,146.0,1.0,1752.0,216.0
12865,2011-11-13 14:31:00,2,2,1524,925,26,2,1524,762.0,1.0,9144.0,462.5
12866,2011-03-01 14:11:00,1,1,486,167,283,1,486,486.0,1.0,5832.0,167.0
12867,2011-11-13 15:30:00,7,7,3782,4298,26,7,3782,540.2857142857143,1.0,6483.4285714285725,614.0
12868,2011-06-07 10:42:00,6,6,1559,928,186,6,1559,259.8333333333333,1.0,3118.0,154.66666666666666
12871,2011-09-16 15:07:00,2,2,378,200,84,2,378,189.0,1.0,2268.0,100.0
12872,2011-01-17 10:52:00,2,2,563,319,327,2,563,281.5,1.0,3378.0,159.5
12873,2011-03-02 14:58:00,1,1,374,128,282,1,374,374.0,1.0,4488.0,128.0
12875,2011-07-19 15:30:00,2,2,342,2019,143,2,342,171.0,1.0,2052.0,1009.5
12876,2011-10-13 12:26:00,2,2,2013,1930,58,2,2013,1006.5,1.0,12078.0,965.0
12877,2011-12-06 10:30:00,12,12,1461,1178,4,12,1461,121.75,1.0,1461.0,98.16666666666667
12878,2011-04-17 13:07:00,2,2,837,547,236,2,837,418.5,1.0,5022.0,273.5
12879,2011-10-26 12:24:00,3,3,569,370,45,3,569,189.66666666666666,1.0,2276.0,123.33333333333333
12881,2011-03-09 11:44:00,1,1,296,21,276,1,296,296.0,1.0,3552.0,21.0
12882,2011-11-30 16:18:00,2,2,1456,246,9,2,1456,728.0,1.0,8736.0,123.0
12883,2011-11-15 09:32:00,4,4,680,196,25,4,680,170.0,1.0,2040.0,49.0
12884,2011-09-12 13:10:00,1,1,305,43,88,1,305,305.0,1.0,3660.0,43.0
12885,2011-10-07 13:40:00,3,3,1140,655,63,3,1140,380.0,1.0,4560.0,218.33333333333334
12886,2011-10-03 10:09:00,2,2,1341,770,68,2,1341,670.5,1.0,8046.0,385.0
12888,2011-05-09 16:02:00,2,2,352,76,214,2,352,176.0,1.0,2112.0,38.0
12890,2011-11-15 17:26:00,1,1,339,259,24,1,339,339.0,1.0,4068.0,259.0
12891,2011-06-07 12:31:00,3,3,331,950,186,3,331,110.33333333333333,1.0,1324.0,316.6666666666667
12893,2011-11-09 12:34:00,1,1,170,96,31,1,170,170.0,1.0,2040.0,96.0
12895,2011-10-28 13:51:00,2,2,365,210,42,2,365,182.5,1.0,2190.0,105.0
12897,2011-05-19 12:13:00,2,2,215,110,205,2,215,107.5,1.0,1290.0,55.0
12901,2011-12-01 10:07:00,28,28,17611,23075,9,28,17611,628.9642857142857,1.0,7547.5714285714275,824.1071428571429
12902,2011-03-20 12:06:00,1,1,136,66,265,1,136,136.0,1.0,1632.0,66.0
12904,2011-11-21 14:34:00,2,2,466,302,18,2,466,233.0,1.0,2796.0,151.0
12906,2011-11-28 09:55:00,4,5,2892,1749,12,5,2892,578.4,1.25,8676.0,349.8
12908,2011-06-16 15:39:00,2,2,750,1200,176,2,750,375.0,1.0,4500.0,600.0
12909,2011-10-31 12:43:00,5,5,2134,1280,40,5,2134,426.8,1.0,5121.6,256.0
12910,2011-11-16 14:28:00,8,8,3052,1692,23,8,3052,381.5,1.0,4578.0,211.5
12912,2011-12-07 08:55:00,5,5,1652,670,3,5,1652,330.4,1.0,3964.7999999999997,134.0
12913,2011-12-05 12:11:00,5,5,2465,1419,5,5,2465,493.0,1.0,5916.0,283.8
12915,2011-07-14 11:34:00,2,2,350,93,149,2,350,175.0,1.0,2100.0,46.5
12916,2011-07-24 10:35:00,4,4,2949,1119,139,4,2949,737.25,1.0,8847.0,279.75
12917,2011-08-03 16:42:00,1,1,594,120,128,1,594,594.0,1.0,7128.0,120.0
12919,2011-12-01 13:47:00,6,6,1316,673,8,6,1316,219.33333333333334,1.0,2632.0,112.16666666666667
12920,2011-11-22 15:05:00,1,1,145,129,17,1,145,145.0,1.0,1740.0,129.0
12921,2011-11-30 16:22:00,36,37,16286,9526,9,37,16286,440.1621621621622,1.0277777777777777,5428.666666666666,257.4594594594595
12922,2011-07-01 15:35:00,1,1,395,370,161,1,395,395.0,1.0,4740.0,370.0
12923,2011-10-06 16:20:00,1,1,160,68,64,1,160,160.0,1.0,1920.0,68.0
12924,2011-09-12 13:55:00,4,4,914,480,88,4,914,228.5,1.0,2742.0,120.0
12925,2011-12-05 11:11:00,2,2,678,541,5,2,678,339.0,1.0,4068.0,270.5
12928,2011-11-04 14:24:00,5,5,2029,1472,35,5,2029,405.8,1.0,4869.6,294.4
12929,2011-02-01 12:08:00,1,1,113,37,312,1,113,113.0,1.0,1356.0,37.0
12930,2011-09-22 15:18:00,2,2,403,252,78,2,403,201.5,1.0,2418.0,126.0
12931,2011-11-18 12:39:00,15,15,42028,28004,22,15,42028,2801.866666666667,1.0,33622.4,1866.9333333333334
12933,2011-11-15 16:38:00,3,3,545,499,24,3,545,181.66666666666666,1.0,2180.0,166.33333333333334
12935,2011-12-07 17:25:00,7,7,2097,1853,2,7,2097,299.57142857142856,1.0,3594.8571428571427,264.7142857142857
12936,2011-11-22 17:32:00,4,4,1040,559,17,4,1040,260.0,1.0,3120.0,139.75
12937,2011-11-24 15:05:00,4,4,1438,1007,15,4,1438,359.5,1.0,4314.0,251.75
12938,2011-11-14 11:21:00,1,1,108,140,26,1,108,108.0,1.0,1296.0,140.0
12939,2011-10-06 14:33:00,8,8,11571,4876,64,8,11571,1446.375,1.0,17356.5,609.5
12940,2011-10-16 12:09:00,2,2,862,411,55,2,862,431.0,1.0,5172.0,205.5
12942,2011-07-31 14:39:00,3,3,642,203,131,3,642,214.0,1.0,2568.0,67.66666666666667
12944,2011-11-04 11:04:00,2,2,593,289,36,2,593,296.5,1.0,3558.0,144.5
12945,2011-02-24 14:15:00,1,1,451,165,288,1,451,451.0,1.0,5412.0,165.0
12947,2011-07-19 10:06:00,6,6,1558,1165,144,6,1558,259.6666666666667,1.0,3116.0,194.16666666666666
12948,2011-11-23 17:10:00,7,7,2014,1080,16,7,2014,287.7142857142857,1.0,3452.5714285714284,154.28571428571428
12949,2011-11-09 11:25:00,8,8,4078,2381,31,8,4078,509.75,1.0,6117.0,297.625
12950,2011-12-07 13:17:00,3,3,1839,1380,2,3,1839,613.0,1.0,7356.0,460.0
12951,2011-12-01 12:14:00,6,6,1031,503,9,6,1031,171.83333333333334,1.0,2062.0,83.83333333333333
12952,2011-12-04 10:35:00,4,4,1348,653,6,4,1348,337.0,1.0,4044.0,163.25
12953,2011-11-30 09:24:00,1,1,322,84,10,1,322,322.0,1.0,3864.0,84.0
12955,2011-12-08 16:29:00,11,11,4698,3664,1,11,4698,427.09090909090907,1.0,5125.090909090909,333.09090909090907
12956,2011-02-06 16:08:00,1,1,93,34,306,1,93,93.0,1.0,1116.0,34.0
12957,2011-11-30 09:53:00,8,8,3910,2549,10,8,3910,488.75,1.0,5865.0,318.625
12962,2011-12-02 15:55:00,2,2,259,129,7,2,259,129.5,1.0,1554.0,64.5
12963,2011-12-01 12:55:00,8,8,1811,881,8,8,1811,226.375,1.0,2716.5,110.125
12965,2011-09-11 15:31:00,1,1,715,283,89,1,715,715.0,1.0,8580.0,283.0
12966,2011-11-30 12:38:00,1,1,157,75,10,1,157,157.0,1.0,1884.0,75.0
12967,2010-12-16 19:10:00,2,2,1653,438,358,2,1653,826.5,1.0,9918.0,219.0
12968,2011-08-19 15:44:00,1,1,134,73,112,1,134,134.0,1.0,1608.0,73.0
12970,2011-12-02 14:30:00,4,4,375,310,7,4,375,93.75,1.0,1125.0,77.5
12971,2011-12-06 12:20:00,83,86,11078,9289,4,86,11078,128.8139534883721,1.036144578313253,1601.6385542168678,108.01162790697674
12974,2011-05-26 09:33:00,1,1,138,24,198,1,138,138.0,1.0,1656.0,24.0
12976,2011-05-12 09:55:00,1,1,733,561,212,1,733,733.0,1.0,8796.0,561.0
12977,2011-07-06 16:40:00,1,1,35,12,156,1,35,35.0,1.0,420.0,12.0
12980,2011-07-05 09:34:00,9,9,7365,886,158,9,7365,818.3333333333334,1.0,9820.0,98.44444444444444
12981,2011-11-10 12:00:00,2,2,363,242,30,2,363,181.5,1.0,2178.0,121.0
12982,2011-04-11 11:51:00,1,1,381,288,243,1,381,381.0,1.0,4572.0,288.0
12984,2011-11-21 12:37:00,1,1,96,26,19,1,96,96.0,1.0,1152.0,26.0
12985,2011-12-09 10:46:00,2,2,1205,1533,1,2,1205,602.5,1.0,7230.0,766.5
12987,2011-09-27 12:03:00,2,2,546,219,74,2,546,273.0,1.0,3276.0,109.5
12988,2011-02-20 14:31:00,1,1,479,136,292,1,479,479.0,1.0,5748.0,136.0
12989,2011-12-06 15:28:00,15,15,6901,2943,3,15,6901,460.06666666666666,1.0,5520.8,196.2
12990,2011-11-08 13:01:00,3,3,401,200,31,3,401,133.66666666666666,1.0,1604.0,66.66666666666667
12991,2011-11-16 15:34:00,2,2,492,405,23,2,492,246.0,1.0,2952.0,202.5
12993,2011-11-16 15:49:00,4,4,400,240,23,4,400,100.0,1.0,1200.0,60.0
12994,2011-12-05 15:43:00,3,3,940,459,4,3,940,313.3333333333333,1.0,3760.0,153.0
12995,2011-09-15 15:44:00,1,1,211,108,85,1,211,211.0,1.0,2532.0,108.0
12997,2011-11-17 15:47:00,4,4,1197,664,22,4,1197,299.25,1.0,3591.0,166.0
12999,2011-05-27 13:24:00,3,3,444,342,196,3,444,148.0,1.0,1776.0,114.0
13000,2011-08-25 10:43:00,3,3,517,379,107,3,517,172.33333333333334,1.0,2068.0,126.33333333333333
13001,2011-12-05 14:51:00,13,13,9645,5505,4,13,9645,741.9230769230769,1.0,8903.076923076922,423.46153846153845
13002,2011-01-25 15:18:00,1,1,118,73,318,1,118,118.0,1.0,1416.0,73.0
13003,2011-08-26 10:50:00,3,3,147,103,106,3,147,49.0,1.0,588.0,34.333333333333336
13004,2011-11-28 11:27:00,18,18,5472,4822,12,18,5472,304.0,1.0,3648.0,267.8888888888889
13005,2011-06-19 10:53:00,2,2,498,172,174,2,498,249.0,1.0,2988.0,86.0
13006,2011-10-14 13:49:00,1,1,79,55,56,1,79,79.0,1.0,948.0,55.0
13008,2011-01-20 14:24:00,1,1,222,175,323,1,222,222.0,1.0,2664.0,175.0
13011,2010-12-02 17:22:00,1,1,49,13,372,1,49,49.0,1.0,588.0,13.0
13012,2011-11-30 13:05:00,8,8,1621,824,9,8,1621,202.625,1.0,2431.5,103.0
13013,2011-12-08 15:01:00,13,13,4712,2224,1,13,4712,362.46153846153845,1.0,4349.538461538461,171.07692307692307
13014,2011-11-29 12:27:00,10,10,3413,905,11,10,3413,341.3,1.0,4095.6000000000004,90.5
13015,2011-10-17 13:19:00,5,5,3272,1617,53,5,3272,654.4,1.0,7852.799999999999,323.4
13016,2011-09-27 14:08:00,3,3,766,527,73,3,766,255.33333333333334,1.0,3064.0,175.66666666666666
13017,2011-12-02 15:53:00,1,1,204,48,7,1,204,204.0,1.0,2448.0,48.0
13018,2011-11-23 13:28:00,26,28,7081,5435,16,28,7081,252.89285714285714,1.0769230769230769,3268.1538461538457,194.10714285714286
13021,2011-12-05 16:37:00,9,9,2552,1352,4,9,2552,283.55555555555554,1.0,3402.6666666666665,150.22222222222223
13023,2011-10-06 16:27:00,2,2,578,280,64,2,578,289.0,1.0,3468.0,140.0
13026,2011-12-08 16:58:00,5,5,964,1620,1,5,964,192.8,1.0,2313.6000000000004,324.0
13027,2011-08-18 09:39:00,6,6,6912,17280,114,6,6912,1152.0,1.0,13824.0,2880.0
13028,2011-11-17 11:10:00,2,2,645,798,23,2,645,322.5,1.0,3870.0,399.0
13029,2011-11-09 09:13:00,3,3,1244,134,31,3,1244,414.6666666666667,1.0,4976.0,44.666666666666664
13030,2011-11-28 14:30:00,2,2,752,394,11,2,752,376.0,1.0,4512.0,197.0
13032,2011-10-18 15:54:00,2,2,968,375,52,2,968,484.0,1.0,5808.0,187.5
13033,2010-12-17 14:23:00,1,1,185,83,357,1,185,185.0,1.0,2220.0,83.0
13034,2011-10-16 12:21:00,2,2,627,369,55,2,627,313.5,1.0,3762.0,184.5
13035,2011-09-27 08:57:00,2,2,913,644,74,2,913,456.5,1.0,5478.0,322.0
13037,2011-07-24 15:46:00,3,3,851,431,138,3,851,283.6666666666667,1.0,3404.0,143.66666666666666
13038,2011-09-20 14:37:00,3,3,897,360,80,3,897,299.0,1.0,3588.0,120.0
13040,2011-12-01 10:38:00,2,2,657,355,9,2,657,328.5,1.0,3942.0,177.5
13043,2011-03-11 14:52:00,1,1,511,254,273,1,511,511.0,1.0,6132.0,254.0
13044,2011-02-21 15:20:00,1,1,544,429,291,1,544,544.0,1.0,6528.0,429.0
13045,2011-09-01 15:04:00,1,1,298,221,99,1,298,298.0,1.0,3576.0,221.0
13046,2011-11-09 08:36:00,2,2,612,264,31,2,612,306.0,1.0,3672.0,132.0
13047,2011-10-14 11:15:00,8,9,3135,1390,57,9,3135,348.3333333333333,1.125,4702.5,154.44444444444446
13048,2011-11-25 13:23:00,4,4,1765,1238,14,4,1765,441.25,1.0,5295.0,309.5
13049,2011-10-06 15:31:00,2,2,651,268,64,2,651,325.5,1.0,3906.0,134.0
13050,2011-11-25 09:18:00,17,17,5632,3747,15,17,5632,331.29411764705884,1.0,3975.5294117647063,220.41176470588235
13052,2011-05-11 14:12:00,1,1,336,222,212,1,336,336.0,1.0,4032.0,222.0
13055,2011-09-22 14:26:00,3,3,1176,894,78,3,1176,392.0,1.0,4704.0,298.0
13058,2011-11-15 12:43:00,3,3,266,52,25,3,266,88.66666666666667,1.0,1064.0,17.333333333333332
13059,2011-04-04 10:40:00,1,1,178,35,250,1,178,178.0,1.0,2136.0,35.0
13060,2011-03-31 11:37:00,1,1,300,123,254,1,300,300.0,1.0,3600.0,123.0
13061,2011-09-28 16:04:00,1,1,243,107,72,1,243,243.0,1.0,2916.0,107.0
13062,2011-06-01 15:12:00,1,1,342,343,191,1,342,342.0,1.0,4104.0,343.0
13064,2011-11-27 12:31:00,4,4,1079,516,13,4,1079,269.75,1.0,3237.0,129.0
13065,2010-12-01 16:52:00,1,1,197,74,373,1,197,197.0,1.0,2364.0,74.0
13066,2011-11-15 12:57:00,2,2,443,322,24,2,443,221.5,1.0,2658.0,161.0
13067,2011-09-18 13:38:00,1,1,106,32,82,1,106,106.0,1.0,1272.0,32.0
13068,2011-11-29 15:00:00,2,2,344,200,10,2,344,172.0,1.0,2064.0,100.0
13069,2011-12-09 08:39:00,24,24,4242,5885,1,24,4242,176.75,1.0,2121.0,245.20833333333334
13070,2011-05-31 13:45:00,1,1,222,110,192,1,222,222.0,1.0,2664.0,110.0
13072,2011-03-18 08:12:00,1,1,173,69,267,1,173,173.0,1.0,2076.0,69.0
